constructorResultsId,raceId,constructorId,points,year,round,circuitId,racename,date,constructorRef,constructorName,nationality,circuitname,location,country,lat,lng
14604,880,3,0,2013,1,1,Australian Grand Prix,3/17/2013,williams,Williams,British,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14602,880,5,0,2013,1,1,Australian Grand Prix,3/17/2013,toro_rosso,Toro Rosso,Italian,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14606,880,207,0,2013,1,1,Australian Grand Prix,3/17/2013,caterham,Caterham,Malaysian,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14603,880,15,0,2013,1,1,Australian Grand Prix,3/17/2013,sauber,Sauber,Swiss,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14601,880,1,2,2013,1,1,Australian Grand Prix,3/17/2013,mclaren,McLaren,British,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14596,880,208,26,2013,1,1,Australian Grand Prix,3/17/2013,lotus_f1,Lotus F1,British,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14597,880,6,30,2013,1,1,Australian Grand Prix,3/17/2013,ferrari,Ferrari,Italian,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14600,880,10,10,2013,1,1,Australian Grand Prix,3/17/2013,force_india,Force India,Indian,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14599,880,131,10,2013,1,1,Australian Grand Prix,3/17/2013,mercedes,Mercedes,German,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14598,880,9,23,2013,1,1,Australian Grand Prix,3/17/2013,red_bull,Red Bull,Austrian,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968
14609,881,6,10,2013,2,2,Malaysian Grand Prix,3/24/2013,ferrari,Ferrari,Italian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14608,881,131,27,2013,2,2,Malaysian Grand Prix,3/24/2013,mercedes,Mercedes,German,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14610,881,208,14,2013,2,2,Malaysian Grand Prix,3/24/2013,lotus_f1,Lotus F1,British,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14607,881,9,43,2013,2,2,Malaysian Grand Prix,3/24/2013,red_bull,Red Bull,Austrian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14613,881,5,1,2013,2,2,Malaysian Grand Prix,3/24/2013,toro_rosso,Toro Rosso,Italian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14612,881,1,2,2013,2,2,Malaysian Grand Prix,3/24/2013,mclaren,McLaren,British,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14615,881,206,0,2013,2,2,Malaysian Grand Prix,3/24/2013,marussia,Marussia,Russian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14616,881,207,0,2013,2,2,Malaysian Grand Prix,3/24/2013,caterham,Caterham,Malaysian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14614,881,3,0,2013,2,2,Malaysian Grand Prix,3/24/2013,williams,Williams,British,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14611,881,15,4,2013,2,2,Malaysian Grand Prix,3/24/2013,sauber,Sauber,Swiss,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14617,881,10,0,2013,2,2,Malaysian Grand Prix,3/24/2013,force_india,Force India,Indian,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738
14619,882,208,20,2013,3,17,Chinese Grand Prix,4/14/2013,lotus_f1,Lotus F1,British,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14618,882,6,33,2013,3,17,Chinese Grand Prix,4/14/2013,ferrari,Ferrari,Italian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14620,882,131,15,2013,3,17,Chinese Grand Prix,4/14/2013,mercedes,Mercedes,German,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14623,882,5,6,2013,3,17,Chinese Grand Prix,4/14/2013,toro_rosso,Toro Rosso,Italian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14624,882,10,4,2013,3,17,Chinese Grand Prix,4/14/2013,force_india,Force India,Indian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14626,882,3,0,2013,3,17,Chinese Grand Prix,4/14/2013,williams,Williams,British,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14627,882,206,0,2013,3,17,Chinese Grand Prix,4/14/2013,marussia,Marussia,Russian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14628,882,207,0,2013,3,17,Chinese Grand Prix,4/14/2013,caterham,Caterham,Malaysian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14621,882,9,12,2013,3,17,Chinese Grand Prix,4/14/2013,red_bull,Red Bull,Austrian,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14622,882,1,10,2013,3,17,Chinese Grand Prix,4/14/2013,mclaren,McLaren,British,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14625,882,15,1,2013,3,17,Chinese Grand Prix,4/14/2013,sauber,Sauber,Swiss,Shanghai International Circuit,Shanghai,China,31.3389,121.22
14631,883,10,12,2013,4,3,Bahrain Grand Prix,4/21/2013,force_india,Force India,Indian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14632,883,131,12,2013,4,3,Bahrain Grand Prix,4/21/2013,mercedes,Mercedes,German,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14634,883,6,4,2013,4,3,Bahrain Grand Prix,4/21/2013,ferrari,Ferrari,Italian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14629,883,9,31,2013,4,3,Bahrain Grand Prix,4/21/2013,red_bull,Red Bull,Austrian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14633,883,1,9,2013,4,3,Bahrain Grand Prix,4/21/2013,mclaren,McLaren,British,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14630,883,208,33,2013,4,3,Bahrain Grand Prix,4/21/2013,lotus_f1,Lotus F1,British,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14636,883,15,0,2013,4,3,Bahrain Grand Prix,4/21/2013,sauber,Sauber,Swiss,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14637,883,5,0,2013,4,3,Bahrain Grand Prix,4/21/2013,toro_rosso,Toro Rosso,Italian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14635,883,3,0,2013,4,3,Bahrain Grand Prix,4/21/2013,williams,Williams,British,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14638,883,207,0,2013,4,3,Bahrain Grand Prix,4/21/2013,caterham,Caterham,Malaysian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14639,883,206,0,2013,4,3,Bahrain Grand Prix,4/21/2013,marussia,Marussia,Russian,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106
14646,884,5,1,2013,5,4,Spanish Grand Prix,5/12/2013,toro_rosso,Toro Rosso,Italian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14648,884,3,0,2013,5,4,Spanish Grand Prix,5/12/2013,williams,Williams,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14645,884,1,6,2013,5,4,Spanish Grand Prix,5/12/2013,mclaren,McLaren,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14641,884,208,18,2013,5,4,Spanish Grand Prix,5/12/2013,lotus_f1,Lotus F1,British,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14644,884,10,6,2013,5,4,Spanish Grand Prix,5/12/2013,force_india,Force India,Indian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14647,884,15,0,2013,5,4,Spanish Grand Prix,5/12/2013,sauber,Sauber,Swiss,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14640,884,6,40,2013,5,4,Spanish Grand Prix,5/12/2013,ferrari,Ferrari,Italian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14642,884,9,22,2013,5,4,Spanish Grand Prix,5/12/2013,red_bull,Red Bull,Austrian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14649,884,207,0,2013,5,4,Spanish Grand Prix,5/12/2013,caterham,Caterham,Malaysian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14650,884,206,0,2013,5,4,Spanish Grand Prix,5/12/2013,marussia,Marussia,Russian,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14643,884,131,8,2013,5,4,Spanish Grand Prix,5/12/2013,mercedes,Mercedes,German,Circuit de Barcelona-Catalunya,Montmeló,Spain,41.57,2.26111
14657,885,208,1,2013,6,6,Monaco Grand Prix,5/26/2013,lotus_f1,Lotus F1,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
14654,885,1,8,2013,6,6,Monaco Grand Prix,5/26/2013,mclaren,McLaren,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
14659,885,3,0,2013,6,6,Monaco Grand Prix,5/26/2013,williams,Williams,British,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
14661,885,207,0,2013,6,6,Monaco Grand Prix,5/26/2013,caterham,Caterham,Malaysian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
14660,885,206,0,2013,6,6,Monaco Grand Prix,5/26/2013,marussia,Marussia,Russian,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
14651,885,131,37,2013,6,6,Monaco Grand Prix,5/26/2013,mercedes,Mercedes,German,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056
